,AC03R_kWh,AC03S_Current,AC03S_Frequency,AC03S_kWh,B4E_AC3S_NantumRampDown,B4E_AC3_SAT_SP,B4E_AC3_SAT_SP_enable,B4E_AC3_SAT_SPmax,B4E_AC3_SAT_SPmin,B4E_AC3_Static_SP,B4E_AC3_Static_SP_enable,B4E_AC3_Static_SPmin,CoolingVlv_AC3S,Current$2eAC3S,Current$2eAc3R,Current.Ac3R,DriveStat$2eAc3R,DriveStat.Ac3R,EconEnable$2eAC3S,Economizer$2eAC3S,Frequency$2eAC3S,Frequency$2eAc3R,Frequency.Ac3R,MinDmpPos$2eAC3S,MinDpMinPos$2eAC3S,NanStatStpt_AC3S,NanSupStpt_AC3S,OAH,OAT,OA_CO2,Power$2eAc3R,Power$2eAc3S,Power.Ac3R,Power.Ac3S,ReturnCO2.AC3,ReturnRH$2eAC3S,ReturnTemp.AC3,SpaceRH$2eAC3S,SpaceTemp.AC3,StatStpt_AC3S,StaticPress_AC3S,SupFanStat.AC3,SupStpt_AC3S,SupplyTemp$2eAC3,SupplyTemp.AC3,cloudiness,humidity,surface_shortwave_radiation,temperature,wind_direction,wind_speed,Total_flow,temp_delta,Q_load,median_space_temp,resampled,der
2021-04-16 12:50:00,7383.43876953125,,,36971.94296875,,,,,,,,,0.0,,,2.8600000858306887,,1.0,1.0,51.45000076293945,,,32.14199943542481,,,,,63.4462532043457,48.84999923706054,391.1205078125,,,0.5000000059604645,3.1200000286102294,422.03365478515633,,71.0058822631836,,69.73999786376953,1.5,1.5,1.0,65.0,,64.6882339477539,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2438.125213623047,6.317648315429693,15403.217648652302,70.00100021362304,69.92200279235841,-0.0039997100830078125
2021-04-16 13:00:00,7385.96826171875,,,36984.55546875,,,,,,,,,0.0,,,2.840000009536744,,1.0,1.0,51.4000015258789,,,32.00799980163574,,,,,64.58040466308594,49.07353057861328,389.852001953125,,,0.4800000131130219,3.6999999046325684,398.9429138183594,,71.0058822631836,,69.73999786376953,1.5,1.5,1.0,65.0,,65.07058868408203,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2661.0373092651366,5.935293579101568,15794.037655431079,69.95000076293945,69.9180030822754,-0.0039997100830078125
2021-04-16 13:10:00,7389.12353515625,,,37000.325,,,,,,,,,0.0,,,2.8799999713897706,,1.0,1.0,52.70000076293945,,,31.983999633789054,,,,,62.05264968872071,49.44117736816406,394.0803466796875,,,0.44000000357627866,3.140000009536743,401.7136474609375,,71.06470489501953,,69.73999786376953,1.5,1.5,1.0,65.0,,65.01470336914062,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2977.6014518737793,6.050001525878912,18014.49332729563,69.91000366210939,69.9140033721924,-0.0039997100830078125
2021-04-16 13:20:00,7391.97607421875,,,37014.5890625,,,,,,,,,0.0,,,2.8600000381469735,,1.0,1.0,52.10000038146973,,,31.82799987792969,,,,,61.05239868164063,49.441175842285155,387.7378356933594,,,0.5600000143051147,3.4,388.75120849609374,,70.92941131591797,,69.73999786376953,1.5,1.5,1.0,65.0,,65.04412078857422,82,75.0,41.125,15.6899995803833,66,3.380000114440918,3036.232012939453,5.885290527343756,17869.107504570427,69.91000366210939,69.91000366210939,-0.0019998550415039062
2021-04-16 13:30:00,7395.12958984375,,,37030.20859375,,,,,,,,,0.0,,,2.840000009536744,,1.0,1.0,51.5,,,31.956000137329106,,,,,59.75129928588867,49.31764602661133,380.5496520996094,,,0.5,3.0200000286102293,411.49708251953126,,70.83235168457031,,69.68334197998047,1.5,1.5,1.0,65.0,,65.22941131591797,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2995.0525360107426,5.602940368652341,16781.10076024916,69.91000366210939,69.91000366210939,0.0
2021-04-16 13:40:00,7397.95302734375,,,37044.28203125,,,,,,,,,0.0,,,2.819999980926513,,1.0,1.0,53.0,,,32.09600067138672,,,,,57.33230285644531,49.50588150024414,380.5496520996094,,,0.5400000095367432,2.940000057220459,415.0419494628906,,70.93235168457029,,69.68334197998047,1.5,1.5,1.0,65.0,,64.75882415771484,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2812.1700126647947,6.173527526855452,17361.008983383555,69.91000366210939,69.91000366210939,0.0
2021-04-16 13:50:00,7401.10625,,,37060.0125,,,,,,,,,0.0,,,2.799999952316284,,1.0,1.0,53.20000076293945,,,32.235999298095706,,,,,57.04450225830078,49.42647171020508,377.1669860839844,,,0.5200000047683716,3.3000000953674316,400.2453674316406,,70.9941177368164,,69.68334197998047,1.5,1.5,1.0,65.0,,64.77941131591797,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2855.552642059326,6.2147064208984375,17746.42133981959,69.91000366210939,69.91000366210939,0.0
2021-04-16 14:00:00,7403.9591796875,,,37074.2953125,,,,,,,,,0.0,,,2.8800000667572023,,1.0,1.0,53.4000015258789,,,32.241999816894534,,,,,57.16550369262696,49.70588302612305,381.39532470703125,,,0.4600000083446503,2.940000057220459,407.7053649902344,,71.04117584228516,,69.68334197998047,1.5,1.5,1.0,65.0,,64.5941177368164,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2941.762171936035,6.447058105468756,18965.711654941584,69.95000076293945,69.91000366210939,0.0
2021-04-16 14:10:00,7405.93134765625,,,37084.25703125,,,,,,,,,0.0,,,2.8600000381469735,,1.0,1.0,54.0,,,32.12199935913086,,,,,56.30630035400391,49.94411849975586,387.3150024414063,,,0.5200000166893005,3.1999999046325684,387.1614501953125,,71.06470489501953,,69.68334197998047,1.5,1.5,1.0,65.0,,64.80882263183594,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2888.2590301513674,6.255882263183594,18068.608438203788,69.91000366210939,69.91000366210939,0.0
2021-04-16 14:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.799999952316284,,1.0,1.0,54.20000076293945,,,32.22199974060059,,,,,53.95460205078125,49.97058868408203,379.7039916992188,,,0.4400000095367432,2.9800000190734863,395.8434143066406,,71.0882339477539,,69.68334197998047,1.5,1.5,1.0,65.0,,65.05882568359375,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2924.253411102295,6.029408264160153,17631.517683398695,69.95000076293945,69.91000366210939,0.0
2021-04-16 14:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.7600000381469725,,1.0,1.0,54.4000015258789,,,31.79000015258789,,,,,54.45085144042969,50.19705886840821,382.2409912109375,,,0.6799999952316285,3.0600000381469727,417.2429321289063,,71.11176300048828,,69.7173355102539,1.5,1.5,1.0,65.0,,65.46764526367187,82,75.0,41.125,15.6899995803833,66,3.380000114440918,3017.7355049133303,5.644117736816412,17032.45448830196,69.95000076293945,69.91000366210939,0.0
2021-04-16 14:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.840000009536744,,1.0,1.0,53.9000015258789,,,31.929999923706056,,,,,55.88940353393555,50.170588684082034,380.1268188476562,,,0.5399999976158142,2.9800000190734863,426.04877319335935,,70.99705657958984,,69.68334197998047,1.5,1.5,1.0,65.0,,64.73529357910157,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2894.129217529297,6.261763000488273,18122.35125295703,69.92700347900391,69.91000366210939,0.0
2021-04-16 14:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.9200000762939453,,1.0,1.0,54.10000038146973,,,32.317999267578124,,,,,57.87870407104492,50.088233947753906,385.20081787109376,,,0.4800000011920929,2.840000009536744,432.4073181152344,,70.8882339477539,,69.72866668701172,1.5,1.5,1.0,65.0,,64.99117584228516,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2765.3892288208012,5.897058105468744,16307.660966593667,69.93300094604493,69.91000366210939,0.0
2021-04-16 15:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.9000000476837164,,1.0,1.0,54.29999923706055,,,31.870000076293945,,,,,60.86905288696289,50.052940368652344,385.6236511230469,,,0.4800000011920929,2.9200000762939453,405.5039001464844,,70.93529205322265,,69.73999786376953,1.5,1.5,1.0,65.0,,64.72058715820313,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2952.021077728272,6.214704895019523,18345.939841958698,69.91000366210939,69.91000366210939,0.006249809265135298
2021-04-16 15:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.8600000381469735,,1.0,1.0,54.0,,,32.17800064086914,,,,,61.01040191650391,49.8529411315918,384.7779968261719,,,0.5800000071525574,3.2000000476837163,430.8185363769532,,71.04117584228516,,69.73999786376953,1.5,1.5,1.0,65.0,,64.6058837890625,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2717.2021835327146,6.435292053222653,17485.98961868732,69.92700347900391,69.92250328063966,0.012499618530270595
2021-04-16 15:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.800000047683716,,1.0,1.0,53.85000038146973,,,32.20200119018555,,,,,61.35265197753906,49.63823547363281,382.2409851074218,,,0.5399999976158142,3.1800000190734865,407.95025024414076,,71.0882339477539,,69.73999786376953,1.5,1.5,1.0,65.0,,65.0941162109375,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2719.912166595459,5.994117736816406,16303.47376037258,69.9780029296875,69.93500289916993,0.012499618530270595
2021-04-16 15:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.8399999618530267,,1.0,1.0,53.70000076293945,,,31.81599998474121,,,,,61.53640213012695,49.86176528930664,384.77799072265617,,,0.4200000047683716,2.699999952316284,410.02828369140633,,71.0882339477539,,69.73999786376953,1.5,1.5,1.0,65.0,,65.32058563232422,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2864.460287475586,5.767648315429682,16521.199551673784,69.91000366210939,69.9475025177002,0.012499618530270595
2021-04-16 15:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.8399999618530267,,1.0,1.0,53.5,,,31.73199958801269,,,,,64.98520202636719,49.65,386.4693420410157,,,0.4800000011920929,2.9200000286102297,395.844384765625,,71.0882339477539,,69.72866668701172,1.5,1.5,1.0,65.0,,65.26764678955078,82,75.0,41.125,15.6899995803833,66,3.380000114440918,3059.6193481445316,5.820587158203125,17808.781086799878,69.96100311279298,69.96000213623047,0.012499618530270595
2021-04-16 15:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.8800000667572023,,1.0,1.0,53.25,,,32.146000671386716,,,,,68.8218017578125,49.28235244750977,384.3551574707032,,,0.4600000083446503,2.939999961853028,392.17559814453125,,71.13529205322266,,69.68334197998047,1.5,1.5,1.0,65.0,,64.45882415771484,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2823.6610931396485,6.6764678955078125,18852.08263614136,69.96100311279298,69.97250175476074,0.0124996185302777
2021-04-16 16:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.8600000858306887,,1.0,1.0,53.0,,,31.69199981689453,,,,,69.66310272216796,49.01470565795898,388.58349609375,,,0.5200000107288361,2.9600000381469727,411.7409729003906,,71.07646942138672,,69.68334197998047,1.5,1.5,1.0,65.0,,65.02353057861328,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2804.628324890137,6.052938842773443,16976.243727270125,69.96100311279298,69.98500137329103,0.0124996185302777
2021-04-16 16:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,2.759999990463257,,1.0,1.0,52.5,,,32.013999938964844,,,,,68.5810531616211,49.041175842285156,385.6236511230469,,,0.4000000059604645,2.4000000953674316,392.6634033203125,,70.85,,69.68334197998047,1.5,1.5,1.0,65.0,,65.16764984130859,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2883.079347229004,5.682350158691406,16382.666386246647,69.99500274658203,69.9975009918213,0.012499618530270595
2021-04-16 16:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.699999988079071,,,2.8600000381469735,,1.0,1.0,52.25,,,31.98199920654297,,,,,67.71754913330078,49.28823699951172,388.5835021972656,,,0.5,2.859999942779541,440.9682861328125,,70.90293884277344,,69.66067352294922,1.5,1.5,1.0,65.0,,64.41764831542969,82,75.0,41.125,15.6899995803833,66,3.380000114440918,2612.492725372315,6.48529052734375,16942.77432461153,69.99500274658203,70.01000061035157,0.012499618530270595
2021-04-16 16:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,1.399999976158142,,,3.2600000381469725,,1.0,1.0,52.0,,,41.0260009765625,,,,,67.12955169677734,49.4970588684082,386.4693298339844,,,1.1200000047683716,6.78000020980835,397.1887756347657,,71.05294036865234,,69.68334197998047,1.5,1.5,1.0,65.0,,65.31176300048828,82,75.0,41.125,15.6899995803833,66,3.380000114440918,6597.218927764893,5.74117736816406,37875.80400090737,69.99500274658203,70.02250022888184,0.012499618530270595
2021-04-16 16:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,95.9000015258789,,,4.1200000762939455,,1.0,0.0,0.0,,,55.06999893188478,,,,,67.70515289306641,49.45294189453125,389.42916259765633,,,2.0200000047683715,12.34000015258789,411.3741516113281,,71.38529357910156,,69.64933929443359,1.5,1.5,1.0,65.0,,69.50294036865235,82,75.0,41.125,15.6899995803833,66,3.380000114440918,11977.976774597168,1.8823532104492102,22546.783036349054,70.03499984741211,70.03499984741211,0.017499923706054688
2021-04-16 16:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,97.95000076293944,,,3.9,,1.0,0.0,0.0,,,54.70199966430664,,,,,68.99390106201172,49.46176528930664,386.4693359375,,,2.0,12.939999961853028,379.33412475585936,,71.56470794677735,,69.73134002685546,1.5,1.5,1.0,65.0,,69.77353057861328,82,75.0,41.125,15.6899995803833,66,3.380000114440918,11933.665103149413,1.791177368164071,21375.31085201058,70.13900222778321,70.05750007629395,0.02250022888183878
2021-04-16 17:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,100.0,,,3.0399999618530287,,0.8,0.0,0.0,,,43.9759994506836,,,,,72.7852005004883,49.17647018432617,382.2409912109375,,,1.5799999952316284,10.320000267028806,473.3731628417969,,71.5823532104492,,69.74333953857422,1.5,1.5,0.8,65.0,,69.66764678955079,82,75.0,41.125,15.6899995803833,66,3.380000114440918,9601.45532989502,1.914706420898412,18383.968170119275,70.22800216674804,70.08000030517579,0.022500228881831674
2021-04-16 17:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,6.599999904632568,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,73.31065216064455,49.18235397338867,378.0126525878906,,,0.0,0.0,629.1683349609375,,71.18235321044922,,69.7999984741211,1.5,0.10000000149011612,0.0,65.0,,69.55882263183594,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.623530578613284,0.0,70.26000213623047,70.10250053405761,0.022500228881831674
2021-04-16 17:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,3.299999952316284,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,72.18450012207032,49.16470642089844,377.5898315429689,,,0.0,0.0,629.5356079101563,,71.30882263183594,,69.84466552734375,1.5,0.05000000074505806,0.0,65.0,,69.70882415771484,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.5999984741210938,0.0,70.24200210571288,70.12500076293945,0.02250022888183878
2021-04-16 17:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,71.46170196533203,49.064705657958974,380.9724853515625,,,0.0,0.0,626.9673217773437,,71.29705810546875,,69.79666137695311,1.5,0.0,0.0,65.0,,69.78823547363281,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.5088226318359403,0.0,70.22400207519532,70.14750099182129,0.02250022888183878
2021-04-16 17:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,72.0218017578125,49.23529434204102,378.43548583984375,,,0.0,0.0,624.276611328125,,71.21470642089844,,69.76266326904297,1.5,0.0,0.0,65.0,,69.82353210449219,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.39117431640625,0.0,70.20600204467773,70.17000122070313,0.02250022888183878
2021-04-16 17:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,78.61600494384766,47.92941131591797,376.7441650390625,,,0.0,0.0,630.3907470703125,,71.11176300048828,,69.77400054931641,1.5,0.0,0.0,65.0,,69.82353210449219,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.2882308959960938,0.0,70.22400207519532,70.19250144958497,0.022500228881831674
2021-04-16 18:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,81.17040100097657,46.78823471069336,387.3150024414063,,,0.0,0.0,623.6643920898438,,71.0882339477539,,69.73999786376953,1.5,0.0,0.0,65.0,,69.82353210449219,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.2647018432617188,0.0,70.17000198364258,70.21500167846679,0.022500228881831674
2021-04-16 18:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,81.22949829101563,46.541175842285156,383.0866516113282,,,0.0,0.0,618.5292724609375,,71.0058822631836,,69.68333435058594,1.5,0.0,0.0,65.0,,69.82353210449219,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.1823501586914062,0.0,70.20600204467773,70.23750190734863,0.02250022888183878
2021-04-16 18:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,80.752197265625,46.59705886840821,383.93231811523435,,,0.0,0.0,616.8165893554688,,70.92941131591797,,69.63800354003907,1.5,0.0,0.0,65.0,,69.8058837890625,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.1235275268554688,0.0,70.26000213623047,70.26000213623047,0.011000061035154829
2021-04-16 18:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.54185180664062,46.7558822631836,386.0465087890625,,,0.0,0.0,616.9390258789062,,70.84705810546875,,69.58133392333984,1.5,0.0,0.0,65.0,,69.77941131591797,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,1.0676467895507784,0.0,70.18800201416016,70.25950202941894,-0.0005001068115220164
2021-04-16 18:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,78.64105529785157,46.72058868408203,378.8583251953125,,,0.0,0.0,617.4287719726562,,70.75294342041016,,69.56999969482422,1.5,0.0,0.0,65.0,,69.77941131591797,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.9735321044921932,0.0,70.24200210571288,70.25900192260742,-0.0005001068115220164
2021-04-16 18:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.0257553100586,46.54411849975586,378.85833740234375,,,0.0,0.0,616.8165893554688,,70.6941146850586,,69.56999969482422,1.5,0.0,0.0,65.0,,69.74411773681639,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.9499969482422017,0.0,70.17000198364258,70.2585018157959,-0.0005001068115220164
2021-04-16 19:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.79415283203123,46.664705657958976,382.6638305664063,,,0.0,0.0,616.3268432617188,,70.61176300048828,,69.56999969482422,1.5,0.0,0.0,65.0,,69.72058868408203,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.89117431640625,0.0,70.17000198364258,70.25800170898438,-0.0005001068115220164
2021-04-16 19:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.15399627685547,46.68529510498047,384.7779846191406,,,0.0,0.0,619.3848999023437,,70.54412078857422,,69.53600158691407,1.5,0.0,0.0,65.0,,69.68529510498047,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.85882568359375,0.0,70.25500106811523,70.25750160217285,-0.0005001068115291218
2021-04-16 19:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.81715087890625,46.73823547363281,373.78433837890617,,,0.0,0.0,616.9390258789062,,70.46176147460938,,69.56999969482422,1.5,0.0,0.0,65.0,,69.66176605224611,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.799995422363267,0.0,70.25500106811523,70.25700149536132,-0.0005001068115220164
2021-04-16 19:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.41675567626953,46.78235244750977,383.0866516113282,,,0.0,0.0,617.9175659179688,,70.35,,69.53600158691407,1.5,0.0,0.0,65.0,,69.66176605224611,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.6882339477538864,0.0,70.25500106811523,70.25650138854981,-0.0005001068115220164
2021-04-16 19:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.38135528564453,46.65588226318359,382.2409851074218,,,0.0,0.0,621.8302490234375,,70.30000305175781,,69.52466888427735,1.5,0.0,0.0,65.0,,69.62646942138672,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.6735336303710966,0.0,70.22100143432617,70.25600128173828,-0.0005001068115220164
2021-04-16 19:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.63675079345703,46.71470642089844,383.0866516113282,,,0.0,0.0,625.3765747070313,,70.21764526367187,,69.44533386230471,1.5,0.0,0.0,65.0,,69.61764526367189,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.5999999999999801,0.0,70.23800125122071,70.25550117492676,-0.0005001068115220164
2021-04-16 20:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.3666976928711,46.614705657958964,389.00633544921874,,,0.0,0.0,619.6287841796875,,70.15882415771485,,69.40000152587889,1.5,0.0,0.0,65.0,,69.61764526367189,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.5411788940429574,0.0,70.25500106811523,70.25500106811523,-0.0002500534057645609
2021-04-16 20:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,79.42925262451172,46.83529357910156,383.0866516113282,,,0.0,0.0,616.6941528320312,,70.09117889404297,,69.40000152587889,1.5,0.0,0.0,65.0,,69.57058715820311,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.520591735839858,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 20:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,78.32825012207032,46.96176528930664,379.7039855957031,,,0.0,0.0,616.9390258789062,,70.03235473632813,,69.35466613769532,1.5,0.0,0.0,65.0,,69.54705810546875,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.4852966308593807,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 20:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,76.81150207519529,47.07058715820313,381.8181518554687,,,0.0,0.0,616.5717163085938,,69.98529052734375,,69.28666687011719,1.5,0.0,0.0,65.0,,69.5,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.48529052734375,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 20:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,75.02489929199218,47.02941131591797,373.78433837890617,,,0.0,0.0,624.276611328125,,69.9058837890625,,69.28666687011719,1.5,0.0,0.0,65.0,,69.45587921142578,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.45000457763671875,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 20:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,73.6988540649414,46.78823471069336,371.24733276367203,,,0.0,0.0,616.6941528320312,,69.8058837890625,,69.28666687011719,1.5,0.0,0.0,65.0,,69.45587921142578,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.35000457763672443,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 21:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,74.42689666748045,46.73529434204102,372.093017578125,,,0.0,0.0,617.0605102539063,,69.75588226318361,,69.22666168212889,1.5,0.0,0.0,65.0,,69.39705657958984,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.3588256835937642,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 21:10:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,74.22185363769532,46.791175842285156,370.4016845703125,,,0.0,0.0,612.047802734375,,69.69705963134766,,69.22666168212889,1.5,0.0,0.0,65.0,,69.34999847412111,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.3470611572265483,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 21:20:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,73.8916015625,46.74117660522461,367.86468505859375,,,0.0,0.0,615.1048828125,,69.66176605224611,,69.20399932861328,1.5,0.0,0.0,65.0,,69.33823394775389,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.3235321044922159,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 21:30:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,74.16175079345703,46.57647018432617,372.51585083007797,,,0.0,0.0,616.9385498046875,,69.61470489501953,,69.12466888427734,1.5,0.0,0.0,65.0,,69.30294342041016,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.3117614746093693,0.0,70.25500106811523,70.25500106811523,0.0
2021-04-16 21:40:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,74.42435150146484,46.52352905273438,369.55601806640624,,,0.0,0.0,618.651708984375,,69.55882263183594,,69.1020004272461,1.5,0.0,0.0,65.0,,69.28235473632813,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.2764678955078068,0.0,70.25500106811523,70.25500106811523,-0.004249954223631391
2021-04-16 21:50:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,73.56125335693359,46.541175842285156,369.55601806640624,,,0.0,0.0,614.4931762695312,,69.52352905273439,,69.05666351318361,1.5,0.0,0.0,65.0,,69.23529052734375,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.2882385253906392,0.0,70.25500106811523,70.24650115966797,-0.008499908447262783
2021-04-16 22:00:00,7406.59228515625,,,37087.70703125,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,74.17425231933593,46.4088249206543,370.4016845703125,,,0.0,0.0,604.7097778320312,,69.47352752685546,,69.05666351318361,1.5,0.0,0.0,65.0,,69.23529052734375,82,75.0,41.125,15.6899995803833,66,3.380000114440918,0.0,0.23823699951171307,0.0,70.25500106811523,70.23800125122071,-0.008499908447269888
